Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1774269791,50,,Aggregated,27.000000,0.000000,740,900,1000,1100,1600,2800,6200,7100,11000,12000,12000,6630,0,740.0,1030.2433763005592,21.53875003568828,11816.866666078568,2256.992156862745
1774269792,50,,Aggregated,28.100000,0.000000,740,890,1000,1100,1600,2800,6200,7100,11000,12000,12000,6653,0,740.0,1028.3530901282268,21.53875003568828,11816.866666078568,2258.0366751841275
1774269793,50,,Aggregated,27.900000,0.000000,740,890,1000,1100,1600,2800,6200,7100,11000,12000,12000,6677,0,740.0,1027.2650370114256,21.53875003568828,11816.866666078568,2257.6366631720834
1774269794,50,,Aggregated,28.400000,0.000000,740,890,1000,1100,1600,2700,6200,7100,11000,12000,12000,6705,0,740.0,1026.6125858252997,21.53875003568828,11816.866666078568,2258.311409395973
1774269795,50,,Aggregated,28.800000,0.000000,740,890,1000,1100,1600,2700,6200,7100,11000,12000,12000,6729,0,740.0,1025.6987108785254,21.53875003568828,11816.866666078568,2256.3725665031952
1774269796,50,,Aggregated,28.400000,0.000000,740,890,1000,1100,1600,2700,6200,7100,11000,12000,12000,6753,0,740.0,1025.0162564851546,21.53875003568828,11816.866666078568,2251.921368280764
1774269797,50,,Aggregated,28.000000,0.000000,740,890,1000,1100,1600,2700,6200,7100,11000,12000,12000,6779,0,740.0,1025.118127600296,21.53875003568828,11816.866666078568,2249.124797167724
1774269798,50,,Aggregated,27.600000,0.000000,740,900,1000,1100,1600,2700,6200,7100,11000,12000,12000,6815,0,740.0,1025.1229474387287,21.53875003568828,11816.866666078568,2250.547909024211
1774269799,50,,Aggregated,27.200000,0.000000,740,900,1000,1100,1600,2700,6200,7100,11000,12000,12000,6838,0,740.0,1024.5327339202215,21.53875003568828,11816.866666078568,2247.3755484059666
1774269800,50,,Aggregated,27.000000,0.000000,740,900,1000,1100,1600,2600,6100,7100,11000,12000,12000,6871,0,740.0,1021.7484836937625,21.53875003568828,11816.866666078568,2245.6345510114975
1774269801,50,,Aggregated,27.600000,0.000000,740,890,1000,1100,1600,2600,6100,7100,11000,12000,12000,6902,0,740.0,1019.2571571225978,21.53875003568828,11816.866666078568,2247.3711967545637
1774269802,50,,Aggregated,27.200000,0.000000,740,890,1000,1100,1600,2600,6100,7100,11000,12000,12000,6937,0,740.0,1016.4597084054624,21.53875003568828,11816.866666078568,2249.554994954591
1774269803,50,,Aggregated,27.600000,0.000000,740,890,1000,1100,1600,2600,6000,7100,11000,12000,12000,6970,0,740.0,1014.0975819162054,21.53875003568828,11816.866666078568,2248.4885222381636
1774269804,50,,Aggregated,27.600000,0.000000,730,890,1000,1100,1600,2600,6000,7100,11000,12000,12000,6994,0,730.0,1012.0659875367231,21.53875003568828,11816.866666078568,2247.5706319702604
1774269805,50,,Aggregated,28.100000,0.000000,730,890,1000,1100,1600,2600,5900,7100,11000,12000,12000,7028,0,730.0,1010.0968943573678,21.53875003568828,11816.866666078568,2245.4241605008538
1774269806,50,,Aggregated,29.200000,0.000000,730,890,1000,1100,1600,2600,5900,7100,11000,12000,12000,7050,0,730.0,1009.353688245091,21.53875003568828,11816.866666078568,2240.571205673759
1774269807,50,,Aggregated,28.800000,0.000000,730,890,1000,1100,1500,2600,5900,7100,11000,12000,12000,7071,0,730.0,1009.4408275943612,21.53875003568828,11816.866666078568,2237.9547447320037
1774269808,50,,Aggregated,29.700000,0.000000,740,890,1000,1100,1500,2600,5900,7100,11000,12000,12000,7097,0,740.0,1009.066800807965,21.53875003568828,11816.866666078568,2236.4966887417218
1774269809,50,,Aggregated,29.400000,0.000000,730,890,1000,1100,1500,2500,5900,7000,11000,12000,12000,7124,0,730.0,1007.925089907325,21.53875003568828,11816.866666078568,2237.5044918585063
1774269810,50,,Aggregated,29.000000,0.000000,740,890,1000,1100,1500,2500,5900,7000,11000,12000,12000,7156,0,740.0,1007.1012997544148,21.53875003568828,11816.866666078568,2234.6229737283397
1774269812,50,,Aggregated,28.100000,0.000000,730,890,1000,1100,1500,2500,5900,7000,11000,12000,12000,7183,0,730.0,1006.1108650982659,21.53875003568828,11816.866666078568,2236.0167061116526
1774269813,50,,Aggregated,28.300000,0.000000,730,890,1000,1100,1500,2500,5900,7000,11000,12000,12000,7208,0,730.0,1005.153294060255,21.53875003568828,11816.866666078568,2238.392203107658
1774269814,50,,Aggregated,27.500000,0.000000,730,880,1000,1100,1500,2500,5900,7000,11000,12000,12000,7241,0,730.0,1003.4700022268762,21.53875003568828,11816.866666078568,2240.2318740505457
1774269815,50,,Aggregated,26.900000,0.000000,730,880,1000,1100,1500,2500,5900,7000,11000,12000,12000,7272,0,730.0,1002.5213467297173,21.53875003568828,11816.866666078568,2242.2912541254127
1774269816,50,,Aggregated,26.900000,0.000000,730,880,1000,1100,1500,2500,5900,7000,11000,12000,12000,7295,0,730.0,1001.761121333419,21.53875003568828,11816.866666078568,2240.5211788896504
1774269817,50,,Aggregated,27.300000,0.000000,740,880,1000,1100,1500,2500,5900,7000,11000,12000,12000,7321,0,740.0,1001.6072978479427,21.53875003568828,11816.866666078568,2239.7911487501706
1774269818,50,,Aggregated,27.300000,0.000000,740,890,1000,1100,1500,2500,5900,7000,11000,12000,12000,7340,0,740.0,1001.6810276967153,21.53875003568828,11816.866666078568,2238.6858310626703
1774269819,50,,Aggregated,26.900000,0.000000,740,890,1000,1100,1500,2500,5900,7000,11000,12000,12000,7371,0,740.0,1001.20587831858,21.53875003568828,11816.866666078568,2239.1910188576853
1774269820,50,,Aggregated,26.900000,0.000000,740,890,1000,1100,1500,2500,5900,7000,11000,12000,12000,7404,0,740.0,1000.0634255412356,21.53875003568828,11816.866666078568,2235.7459481361425
1774269821,50,,Aggregated,27.300000,0.000000,740,880,1000,1100,1500,2500,5900,7000,11000,12000,12000,7443,0,740.0,996.2089140855685,21.53875003568828,11816.866666078568,2241.7488915759773
1774269822,50,,Aggregated,27.800000,0.000000,730,880,1000,1100,1500,2500,5900,7000,11000,12000,12000,7471,0,730.0,993.5297071788519,21.53875003568828,11816.866666078568,2245.5772988890376
1774269823,50,,Aggregated,27.800000,0.000000,730,880,1000,1100,1500,2400,5900,7000,11000,12000,12000,7498,0,730.0,991.891521467137,21.53875003568828,11816.866666078568,2243.797679381168
1774269824,50,,Aggregated,28.500000,0.000000,730,880,1000,1100,1500,2400,5900,7000,11000,12000,12000,7525,0,730.0,991.082830686939,21.53875003568828,11816.866666078568,2243.1432558139536
1774269825,50,,Aggregated,29.100000,0.000000,730,880,1000,1100,1500,2400,5900,7000,11000,12000,12000,7563,0,730.0,988.8584891631995,21.53875003568828,11816.866666078568,2245.9423509189473
1774269826,50,,Aggregated,28.100000,0.000000,730,880,1000,1100,1500,2400,5900,7000,11000,12000,12000,7583,0,730.0,987.56265496314,21.53875003568828,11816.866666078568,2244.72741658974
1774269827,50,,Aggregated,29.000000,0.000000,730,880,990,1100,1500,2400,5900,7000,11000,12000,12000,7612,0,730.0,985.7895393460437,21.53875003568828,11816.866666078568,2243.923541776143
1774269828,50,,Aggregated,28.700000,0.000000,730,880,990,1100,1500,2400,5900,7000,11000,12000,12000,7640,0,730.0,984.7141273513239,21.53875003568828,11816.866666078568,2248.2307591623035
1774269829,50,,Aggregated,29.100000,0.000000,730,880,990,1100,1500,2400,5800,7000,11000,12000,12000,7667,0,730.0,984.6342202415137,21.53875003568828,11816.866666078568,2246.325811921221
1774269830,50,,Aggregated,29.400000,0.000000,730,880,990,1100,1500,2400,5800,7000,11000,12000,12000,7693,0,730.0,983.8798340928378,21.53875003568828,11816.866666078568,2244.336279734824
1774269831,50,,Aggregated,28.800000,0.000000,730,880,990,1100,1500,2400,5800,7000,11000,12000,12000,7719,0,730.0,983.3859623020279,21.53875003568828,11816.866666078568,2245.286047415468
1774269832,50,,Aggregated,28.900000,0.000000,730,880,990,1100,1500,2400,5800,7000,11000,12000,12000,7751,0,730.0,982.7028466929281,21.53875003568828,11816.866666078568,2243.3069281383046
1774269833,50,,Aggregated,27.300000,0.000000,730,880,990,1100,1500,2400,5800,7000,11000,12000,12000,7774,0,730.0,982.2968344227728,21.53875003568828,11816.866666078568,2243.907898121945
1774269834,50,,Aggregated,27.700000,0.000000,730,880,990,1100,1500,2300,5800,7000,11000,12000,12000,7800,0,730.0,981.8240379823002,21.53875003568828,11816.866666078568,2242.6203846153844
1774269835,50,,Aggregated,27.300000,0.000000,730,880,990,1100,1500,2300,5700,7000,11000,12000,12000,7827,0,730.0,981.2333155541796,21.53875003568828,11816.866666078568,2242.524338827137
1774269836,50,,Aggregated,27.500000,0.000000,730,880,990,1100,1500,2300,5700,7000,11000,12000,12000,7858,0,730.0,979.5577860951173,21.53875003568828,11816.866666078568,2243.607279205905
1774269837,50,,Aggregated,26.000000,0.000000,730,870,990,1100,1500,2300,5700,7000,11000,12000,12000,7894,0,730.0,977.7029264481275,21.53875003568828,11816.866666078568,2242.733341778566
1774269838,50,,Aggregated,26.900000,0.000000,730,870,990,1100,1500,2300,5700,7000,11000,12000,12000,7921,0,730.0,975.8973118520531,21.53875003568828,11816.866666078568,2239.8307031940412
1774269839,50,,Aggregated,27.600000,0.000000,730,870,980,1100,1500,2300,5700,7000,11000,12000,12000,7959,0,730.0,973.271256215781,21.53875003568828,11816.866666078568,2237.4113582108307
1774269840,50,,Aggregated,27.800000,0.000000,730,870,980,1100,1500,2300,5700,7000,11000,12000,12000,7984,0,730.0,972.2225047766176,21.53875003568828,11816.866666078568,2235.173096192385
1774269841,50,,Aggregated,29.500000,0.000000,730,870,980,1100,1500,2300,5700,7000,11000,12000,12000,8013,0,730.0,971.415154676876,21.53875003568828,11816.866666078568,2233.8579807812307
1774269842,50,,Aggregated,28.900000,0.000000,730,870,980,1100,1500,2300,5700,7000,11000,12000,12000,8037,0,730.0,970.9016250993564,21.53875003568828,11816.866666078568,2231.076769939032
1774269843,50,,Aggregated,28.800000,0.000000,730,870,980,1100,1500,2300,5700,7000,11000,12000,12000,8070,0,730.0,969.8008811189891,21.53875003568828,11816.866666078568,2231.217843866171
1774269844,50,,Aggregated,28.400000,0.000000,730,870,980,1100,1500,2300,5600,7000,11000,12000,12000,8102,0,730.0,966.9941535792976,21.53875003568828,11816.866666078568,2230.9643297951125
1774269845,50,,Aggregated,28.500000,0.000000,730,860,980,1100,1400,2300,5600,7000,11000,12000,12000,8131,0,730.0,963.990922068588,21.53875003568828,11816.866666078568,2231.2947976878613
1774269846,50,,Aggregated,29.700000,0.000000,720,860,980,1100,1400,2300,5500,7000,11000,12000,12000,8153,0,720.0,962.0192928479473,21.53875003568828,11816.866666078568,2230.4729547405864
1774269847,50,,Aggregated,30.400000,0.000000,720,860,970,1100,1400,2200,5500,7000,11000,12000,12000,8184,0,720.0,959.840366095878,21.53875003568828,11816.866666078568,2234.8510508308896
1774269848,50,,Aggregated,29.600000,0.000000,720,860,970,1100,1400,2200,5500,7000,11000,12000,12000,8209,0,720.0,958.9509834586587,21.53875003568828,11816.866666078568,2235.1610427579485
1774269849,50,,Aggregated,28.800000,0.000000,720,860,980,1100,1400,2200,5500,7000,11000,12000,12000,8224,0,720.0,959.0225617304138,21.53875003568828,11816.866666078568,2232.4703307392997
1774269850,50,,Aggregated,28.600000,0.000000,720,870,980,1100,1400,2200,5500,7000,11000,12000,12000,8255,0,720.0,959.6103503234822,21.53875003568828,11816.866666078568,2231.2128407026044
1774269851,50,,Aggregated,26.600000,0.000000,730,870,980,1100,1400,2200,5500,7000,11000,12000,12000,8277,0,730.0,959.9820822162568,21.53875003568828,11816.866666078568,2229.3564093270506
1774269852,50,,Aggregated,26.100000,0.000000,730,870,980,1100,1400,2200,5500,7000,11000,12000,12000,8299,0,730.0,960.3223522771219,21.53875003568828,11816.866666078568,2228.530184359561
1774269853,50,,Aggregated,26.500000,0.000000,730,870,980,1100,1400,2200,5500,7000,11000,12000,12000,8327,0,730.0,960.3020906795583,21.53875003568828,11816.866666078568,2224.3176414074696
1774269854,50,,Aggregated,26.400000,0.000000,730,870,980,1100,1400,2200,5500,7000,11000,12000,12000,8359,0,730.0,960.204772810659,21.53875003568828,11816.866666078568,2224.611197511664
1774269855,50,,Aggregated,26.500000,0.000000,730,870,980,1100,1400,2200,5500,7000,11000,12000,12000,8377,0,730.0,960.3279007808213,21.53875003568828,11816.866666078568,2223.218097170825
1774269856,50,,Aggregated,25.300000,0.000000,730,870,980,1100,1400,2200,5500,7000,11000,12000,12000,8401,0,730.0,960.2482595833565,21.53875003568828,11816.866666078568,2224.8363290084512
1774269857,50,,Aggregated,24.800000,0.000000,730,880,990,1100,1400,2200,5500,7000,11000,12000,12000,8429,0,730.0,960.1395974377518,21.53875003568828,11816.866666078568,2223.5151263495077
1774269858,50,,Aggregated,24.500000,0.000000,730,880,980,1100,1400,2200,5400,7000,11000,12000,12000,8454,0,730.0,959.7512922840597,21.53875003568828,11816.866666078568,2221.060799621481
1774269859,50,,Aggregated,24.900000,0.000000,730,870,980,1100,1400,2200,5400,7000,11000,12000,12000,8499,0,730.0,957.5122526824581,21.53875003568828,11816.866666078568,2222.0097658548066
1774269860,50,,Aggregated,24.700000,0.000000,730,870,980,1100,1400,2100,5400,7000,11000,12000,12000,8524,0,730.0,956.2540013548338,21.53875003568828,11816.866666078568,2221.9487329892067
1774269861,50,,Aggregated,26.100000,0.000000,730,870,980,1100,1400,2100,5400,7000,11000,12000,12000,8550,0,730.0,954.9214919939724,21.53875003568828,11816.866666078568,2222.170409356725
1774269862,50,,Aggregated,26.100000,0.000000,730,870,980,1100,1400,2100,5300,7000,11000,12000,12000,8563,0,730.0,954.4416189914377,21.53875003568828,11816.866666078568,2220.8710732220015
1774269863,50,,Aggregated,27.100000,0.000000,730,870,980,1100,1400,2100,5300,7000,11000,12000,12000,8572,0,730.0,955.261446147989,21.53875003568828,11816.866666078568,2220.4910172655154
1774269864,50,,Aggregated,27.000000,0.000000,730,880,990,1100,1400,2200,5300,7000,11000,12000,12000,8597,0,730.0,958.2755250720975,21.53875003568828,11816.866666078568,2221.155752006514
1774269865,50,,Aggregated,27.000000,0.000000,730,880,990,1100,1500,2200,5300,7000,11000,12000,12000,8612,0,730.0,959.5593257522619,21.53875003568828,11816.866666078568,2222.93555503948
1774269866,50,,Aggregated,23.500000,0.000000,730,880,990,1100,1500,2200,5300,7000,11000,12000,12000,8619,0,730.0,960.9556660676726,21.53875003568828,11816.866666078568,2222.9069497621535
1774269867,50,,Aggregated,24.100000,0.000000,730,880,990,1100,1500,2300,5300,7000,11000,12000,12000,8639,0,730.0,965.2433097872703,21.53875003568828,11816.866666078568,2220.022572056951
1774269868,50,,Aggregated,22.000000,0.000000,730,880,990,1100,1500,2300,5300,7000,11000,12000,12000,8658,0,730.0,967.9886476720515,21.53875003568828,11816.866666078568,2219.107877107877
1774269869,50,,Aggregated,20.400000,0.000000,730,880,1000,1100,1500,2300,5300,7000,11000,12000,12000,8681,0,730.0,970.0661455096016,21.53875003568828,11816.866666078568,2216.44188457551
1774269870,50,,Aggregated,20.200000,0.000000,740,880,1000,1100,1500,2300,5300,7000,11000,12000,12000,8694,0,740.0,971.2456969559236,21.53875003568828,11816.866666078568,2215.678168852082
1774269871,50,,Aggregated,19.100000,0.000000,740,880,1000,1100,1500,2300,5300,6900,11000,12000,12000,8702,0,740.0,972.464557946665,21.53875003568828,11816.866666078568,2215.082739600092
1774269872,50,,Aggregated,17.500000,0.000000,740,890,1000,1100,1500,2400,5300,6900,11000,12000,12000,8714,0,740.0,974.7320103807424,21.53875003568828,11816.866666078568,2214.2392701400045
1774269873,50,,Aggregated,15.700000,0.000000,740,890,1000,1100,1600,2400,5300,6900,11000,12000,12000,8741,0,740.0,978.1574485615214,21.53875003568828,11816.866666078568,2218.5562292643863
1774269874,50,,Aggregated,15.700000,0.000000,740,890,1000,1100,1600,2400,5300,6900,11000,12000,12000,8741,0,740.0,978.1574485615214,21.53875003568828,11816.866666078568,2218.5562292643863
1774269875,50,,Aggregated,15.700000,0.000000,740,890,1000,1100,1600,2400,5300,6900,11000,12000,12000,8741,0,740.0,978.1574485615214,21.53875003568828,11816.866666078568,2218.5562292643863
1774269876,50,,Aggregated,16.000000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8768,0,740.0,985.7954861099444,21.53875003568828,11816.866666078568,2221.2097399635036
1774269877,50,,Aggregated,12.900000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8814,0,740.0,988.6562406830997,21.53875003568828,11816.866666078568,2221.3068981166325
1774269878,50,,Aggregated,14.000000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8850,0,740.0,986.55288533034,21.53875003568828,11816.866666078568,2217.5780790960453
1774269879,50,,Aggregated,16.500000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8867,0,740.0,985.0013979227857,21.53875003568828,11816.866666078568,2216.5108830495096
1774269880,50,,Aggregated,18.100000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8885,0,740.0,984.1229879255388,21.53875003568828,11816.866666078568,2217.6993809791784
1774269881,50,,Aggregated,18.700000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8888,0,740.0,984.2434614801107,21.53875003568828,11816.866666078568,2217.345859585959
1774269882,50,,Aggregated,18.700000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8911,0,740.0,986.352400203945,21.53875003568828,11816.866666078568,2221.3019863090562
1774269883,50,,Aggregated,18.700000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8928,0,740.0,987.4892520915066,21.53875003568828,11816.866666078568,2225.008848566308
1774269884,50,,Aggregated,18.800000,0.000000,740,890,1000,1100,1600,2500,5300,6900,11000,12000,12000,8942,0,740.0,989.9201446364212,21.53875003568828,11816.866666078568,2228.8492507269066
1774269885,50,,Aggregated,19.400000,0.000000,740,900,1000,1100,1600,2500,5300,6900,11000,12000,12000,8968,0,740.0,993.790316347535,21.53875003568828,11816.866666078568,2226.896632471008
1774269886,50,,Aggregated,18.700000,0.000000,740,900,1000,1100,1600,2500,5300,6900,11000,12000,12000,8986,0,740.0,994.3820302743469,21.53875003568828,11816.866666078568,2225.0645448475407
1774269887,50,,Aggregated,20.700000,0.000000,740,900,1000,1100,1600,2500,5300,6900,10000,12000,12000,9019,0,740.0,994.3541513803625,21.53875003568828,11816.866666078568,2223.8137265772257
1774269888,50,,Aggregated,22.500000,0.000000,740,900,1000,1100,1600,2500,5300,6900,10000,12000,12000,9060,0,740.0,992.0259163039325,21.53875003568828,11816.866666078568,2222.8923841059604
1774269889,50,,Aggregated,20.600000,0.000000,740,900,1000,1100,1600,2500,5300,6900,10000,12000,12000,9093,0,740.0,989.1521550328224,21.53875003568828,11816.866666078568,2223.0094578247003
1774269890,50,,Aggregated,20.100000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9116,0,740.0,987.7154891038053,21.53875003568828,11816.866666078568,2226.0042781921898
1774269891,50,,Aggregated,21.100000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9151,0,740.0,986.17878696357,21.53875003568828,11816.866666078568,2230.338105125123
1774269892,50,,Aggregated,22.100000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9176,0,740.0,985.5650054814253,21.53875003568828,11816.866666078568,2228.416739319965
1774269893,50,,Aggregated,24.100000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9200,0,740.0,985.5511048965349,21.53875003568828,11816.866666078568,2227.6397826086954
1774269894,50,,Aggregated,26.500000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9229,0,740.0,985.4214677608798,21.53875003568828,11816.866666078568,2228.5882544154297
1774269895,50,,Aggregated,25.700000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9257,0,740.0,984.2992002367603,21.53875003568828,11816.866666078568,2227.4650534730476
1774269896,50,,Aggregated,27.800000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9293,0,740.0,982.6388290162176,21.53875003568828,11816.866666078568,2230.8214785322284
1774269897,50,,Aggregated,28.800000,0.000000,740,890,1000,1100,1600,2500,5200,6900,10000,12000,12000,9316,0,740.0,981.6982494007119,21.53875003568828,11816.866666078568,2230.8796693860027
1774269898,50,,Aggregated,28.600000,0.000000,730,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9352,0,730.0,980.0096024114099,21.53875003568828,11816.866666078568,2231.501390076989
1774269899,50,,Aggregated,29.600000,0.000000,730,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9371,0,730.0,979.5218103281486,21.53875003568828,11816.866666078568,2232.8602070216625
1774269900,50,,Aggregated,29.600000,0.000000,730,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9404,0,730.0,978.4358662012105,21.53875003568828,11816.866666078568,2237.788387920034
1774269901,50,,Aggregated,28.900000,0.000000,730,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9433,0,730.0,977.2533571244569,21.53875003568828,11816.866666078568,2237.310717693205
1774269902,50,,Aggregated,27.400000,0.000000,730,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9462,0,730.0,976.3312223016991,21.53875003568828,11816.866666078568,2234.7827097865143
1774269903,50,,Aggregated,28.200000,0.000000,730,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9481,0,730.0,976.5214502738299,21.53875003568828,11816.866666078568,2234.8203775972997
1774269904,50,,Aggregated,28.100000,0.000000,730,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9496,0,730.0,976.9164937524409,21.53875003568828,11816.866666078568,2235.1154170176915
1774269905,50,,Aggregated,27.800000,0.000000,740,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9530,0,740.0,978.2065798141745,21.53875003568828,11816.866666078568,2237.0288562434416
1774269906,50,,Aggregated,27.900000,0.000000,740,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9553,0,740.0,978.3712797206208,21.53875003568828,11816.866666078568,2234.2591855961477
1774269907,50,,Aggregated,26.400000,0.000000,740,890,1000,1100,1600,2500,5100,6900,10000,12000,12000,9574,0,740.0,978.7764809948114,21.53875003568828,11816.866666078568,2232.5073114685606
1774269908,50,,Aggregated,27.000000,0.000000,740,890,1000,1100,1600,2500,5000,6900,10000,12000,12000,9603,0,740.0,978.1508014554026,21.53875003568828,11816.866666078568,2237.5619077371653
1774269909,50,,Aggregated,26.000000,0.000000,740,890,1000,1100,1600,2500,5000,6900,10000,12000,12000,9635,0,740.0,977.6739332425013,21.53875003568828,11816.866666078568,2239.362843798651
1774269910,50,,Aggregated,25.600000,0.000000,740,890,1000,1100,1600,2500,5000,6900,10000,12000,12000,9663,0,740.0,976.447891359852,21.53875003568828,11816.866666078568,2240.903342647211
1774269911,50,,Aggregated,24.700000,0.000000,740,890,1000,1100,1600,2500,5000,6900,10000,12000,12000,9695,0,740.0,975.0395768696453,21.53875003568828,11816.866666078568,2239.3389375966995
1774269912,50,,Aggregated,26.500000,0.000000,740,890,1000,1100,1600,2500,5000,6800,10000,12000,12000,9729,0,740.0,973.966380336224,21.53875003568828,11816.866666078568,2239.402919107822
1774269913,50,,Aggregated,25.600000,0.000000,730,890,1000,1100,1600,2500,5000,6800,10000,12000,12000,9755,0,730.0,973.0798363531421,21.53875003568828,11816.866666078568,2241.4526909277292
1774269914,50,,Aggregated,25.700000,0.000000,730,890,1000,1100,1600,2500,5000,6800,10000,12000,12000,9793,0,730.0,970.6844863381774,21.53875003568828,11816.866666078568,2242.4197896456653
1774269915,50,,Aggregated,26.600000,0.000000,730,890,1000,1100,1600,2500,4900,6700,10000,12000,12000,9815,0,730.0,968.8736648627823,21.53875003568828,11816.866666078568,2239.6446255731025
1774269916,50,,Aggregated,27.700000,0.000000,730,880,1000,1100,1600,2500,4900,6700,10000,12000,12000,9844,0,730.0,967.472213192926,21.53875003568828,11816.866666078568,2238.2903291344983
1774269917,50,,Aggregated,29.400000,0.000000,730,880,1000,1100,1600,2500,4900,6700,10000,12000,12000,9868,0,730.0,966.8127160821041,21.53875003568828,11816.866666078568,2238.619781110661
1774269918,50,,Aggregated,28.600000,0.000000,730,880,1000,1100,1600,2400,4900,6700,10000,12000,12000,9897,0,730.0,966.4248131001068,21.53875003568828,11816.866666078568,2238.2394665050015
1774269919,50,,Aggregated,29.000000,0.000000,730,880,1000,1100,1600,2400,4900,6700,10000,12000,12000,9925,0,730.0,965.8524240258969,21.53875003568828,11816.866666078568,2236.2407052896724
1774269920,50,,Aggregated,28.700000,0.000000,730,880,1000,1100,1600,2400,4900,6700,10000,12000,12000,9954,0,730.0,964.9894325021371,21.53875003568828,11816.866666078568,2235.241410488246
1774269922,50,,Aggregated,28.900000,0.000000,730,880,1000,1100,1600,2400,4900,6700,10000,12000,12000,10000,0,730.0,961.8084059791872,21.53875003568828,11816.866666078568,2238.9226
1774269923,50,,Aggregated,28.900000,0.000000,730,880,1000,1100,1600,2400,4900,6700,9800,12000,12000,10037,0,730.0,958.841448162483,21.53875003568828,11816.866666078568,2238.017036963236
1774269924,50,,Aggregated,29.000000,0.000000,730,880,1000,1100,1600,2400,4900,6700,9800,12000,12000,10067,0,730.0,956.430333763734,21.53875003568828,11816.866666078568,2237.230257276249
